@relation datacenter_ai_environmental_waste_risk_v2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R27-29-weka.filters.unsupervised.attribute.NumericToNominal-R16-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute active_power_w numeric
@attribute energy_consumption_kwh numeric
@attribute water_usage_effectiveness numeric
@attribute carbon_intensity_gco2_kwh numeric
@attribute inlet_temperature_c numeric
@attribute exhaust_temperature_c numeric
@attribute delta_t_c numeric
@attribute fan_speed_rpm numeric
@attribute cooling_method {air,liquid,immersion,hybrid}
@attribute cpu_utilization_percent numeric
@attribute memory_utilization_percent numeric
@attribute gpu_power_w numeric
@attribute gpu_utilization_percent numeric
@attribute gpu_temperature_c numeric
@attribute gpu_core_frequency_mhz numeric
@attribute num_gpus {1,2,4,8,16}
@attribute ai_workload_type {training,inference,fine_tuning,idle}
@attribute batch_size numeric
@attribute num_epochs numeric
@attribute model_parameter_size_million numeric
@attribute training_samples numeric
@attribute job_duration_hours numeric
@attribute job_status {success,failed,aborted,running}
@attribute rack_power_density_kw numeric
@attribute gpu_sharing_mode {full_gpu,temporal_sharing,mig,none}
@attribute power_cap_w numeric
@attribute environmental_waste_risk_level {baixo,moderado,alto}

@data
0.247012,0.251754,0.211538,0.519856,0.515625,0.591286,0.629121,0.448903,air,0.409639,0.5875,0.360258,0.554348,0.555556,0.455721,4,inference,0.249634,0,0.047226,0.016279,0.027782,success,0.089565,temporal_sharing,0.345679,moderado
0.973638,0.980702,0.67735,0.924188,1,0.979253,0.972527,0.980329,air,0.590361,0.6625,0.96769,0.5,0.984127,0.652877,16,fine_tuning,0.249634,0.328859,0.619741,0.491061,0.540187,aborted,0.27913,full_gpu,1,alto
0.877944,0.315789,0.098291,0.43201,0.390625,0.609959,0.697802,0.44733,hybrid,0.60241,0.8125,0.098546,0.141304,0.746032,0.639948,4,fine_tuning,0.187103,0.09396,0.088328,0.045902,0.064969,success,0.296522,full_gpu,0.410053,moderado
0.599736,0.605263,0.25641,0.44284,0.648438,0.751037,0.793956,0.586899,liquid,0.421687,0.575,0.693053,0.369565,0.793651,0.536522,8,fine_tuning,0.124573,0.181208,0.13272,0.11251,0.345603,success,0.556522,mig,0.78836,alto
0.894552,0.887719,0.527778,0.839952,0.921875,0.958506,0.972527,0.936068,air,0.60241,0.7125,0.943457,0.48913,0.679474,0.659341,16,training,0.374695,0.798658,0.737806,0.777531,0.799632,aborted,0.956522,mig,1,alto
0.062566,0.062281,0.002137,0.167268,0.054687,0.109959,0.153846,0.054441,air,0.120482,0.1125,0.07916,0.054348,0.063492,0.199741,1,idle,0.000489,0,0.000015,0.000643,0.003838,success,0,mig,0.081305,baixo
0.310105,0.30614,0.192308,0.252708,0.484375,0.460581,0.467033,0.512,hybrid,0.433735,0.6,0.28433,0.565217,0.52381,0.514544,4,inference,0.249634,0,0.050296,0.039173,0.022161,success,0.062609,mig,0.363845,baixo
0.699209,0.697368,0.224359,0.208183,0.539063,0.748963,0.82967,0.719485,hybrid,0.710843,0.85,0.807754,0.673913,0.904762,0.714286,16,training,0.749878,0.85906,0.327779,0.414113,0.540295,success,0.173043,full_gpu,0.929101,moderado
0.847188,0.839474,0.346154,0.38452,0.46875,0.719917,0.815934,0.749828,liquid,0.698795,0.525,0.735057,0.543478,0.825397,0.7298,16,training,0.374695,0.409396,0.597707,0.601151,0.480028,aborted,0.166087,full_gpu,1,moderado
0.330931,0.329825,0.183761,0.423586,0.515625,0.435685,0.423077,0.211321,hybrid,0.481928,0.6,0.575121,0.673913,0.730159,0.513251,4,inference,0.062042,0,0.026653,0.051053,0.00681,success,0.036522,mig,0.405026,baixo
0.808963,0.77807,0.228632,0.34657,0.53125,0.626556,0.67033,0.503295,liquid,0.024096,0.3875,0.563813,0.163043,0.714286,0.400776,8,idle,0.00342,0,0.000561,0.000172,0.02508,running,0.155652,temporal_sharing,0.611993,alto
0.655536,0.649123,0.346154,0.563177,0.6875,0.751037,0.78022,0.486944,hybrid,0,0.5875,0.733441,0.130435,0.825397,0.510666,8,fine_tuning,0.124573,0.14094,0.106156,0.091024,0.269931,failed,0.643478,temporal_sharing,0.84127,alto
0.550967,0.555263,0.299145,0.341757,0.671875,0.697095,0.714286,0.545048,air,0.638554,0.9,0.65105,0.608696,0.793651,0.738849,8,fine_tuning,0.374695,0.100671,0.09612,0.060668,0.898492,failed,0.111304,full_gpu,0.882187,moderado
0.036643,0.04386,0.344017,0.666667,0.609375,0.651452,0.675824,0.272204,air,0.325301,0.275,0.122779,0.130435,0.269841,0.23788,1,idle,0,0,0.004177,0.001011,0.03189,success,0.005217,none,0.055467,moderado
0.766344,0.771053,0.303419,0.530686,0.554688,0.76556,0.846154,0.755828,liquid,0.722892,0.9125,0.749596,0.815217,0.84127,0.790562,16,training,0.499756,0.38255,0.191178,0.321775,0.547916,running,0.154783,full_gpu,1,moderado
0.015202,0.014035,0.059829,0.116727,0.25,0.114108,0.090659,0.019671,hybrid,0.13253,0.1625,0.03231,0.119565,0.031746,0.319328,1,idle,0.007328,0,0.000723,0.000029,0.000486,success,0,none,0.032716,baixo
0.92768,0.905263,0.151709,0.143201,0.429688,0.578838,0.642857,0.51677,hybrid,0.060241,0.5625,0.57189,0.184783,0.698413,0.684551,4,fine_tuning,0.249634,0.208054,0.019348,0.041393,0.060645,success,0.064348,temporal_sharing,0.392504,moderado
0.375483,0.37193,0.138889,0.463297,0.484375,0.524896,0.552198,0.401643,hybrid,0.759036,0.8875,0.678514,0.869565,0.679474,0.758888,8,inference,0.062042,0,0.060686,0.049982,0.023782,success,0.104348,temporal_sharing,0.489153,baixo
0.370299,0.370175,0.123932,0.32491,0.4375,0.551867,0.596154,0.511606,liquid,0.891566,0.875,0.505654,0.869565,0.666667,0.82159,4,fine_tuning,0.187103,0.147651,0.113697,0.092528,0.139938,success,0.04087,temporal_sharing,0.449647,baixo
0.467487,0.464035,0.192308,0.310469,0.53125,0.626556,0.67033,0.493459,hybrid,0.313253,0.45,0.563813,0.271739,0.714286,0.413704,8,idle,0.00342,0,0.001077,0.000367,0.027242,failed,0.443478,temporal_sharing,0.62963,alto
0.226977,0.223684,0.17094,0.292419,0.4375,0.541494,0.598901,0.394069,air,0.46988,0.5875,0.263328,0.76087,0.47619,0.599871,2,inference,0.062042,0,0.05155,0.030887,0.028755,running,0.058261,mig,0.261464,moderado
0.187434,0.189474,0.252137,0.20698,0.351563,0.377593,0.403846,0.357677,air,0.385542,0.625,0.491115,0.48913,0.555556,0.475113,4,inference,0.249634,0,0.085863,0.03629,0.026972,success,0.068696,temporal_sharing,0.230335,moderado
0.04174,0.042105,0.076923,0.187726,0.046875,0.004149,0.016484,0.033638,air,0.13253,0.1125,0.043619,0,0.031746,0,4,idle,0.007328,0,0.000546,0.000209,0.00173,success,0,none,0.068607,baixo
0.479174,0.477193,0.264957,0.290012,0.476563,0.607884,0.664835,0.582079,hybrid,0.650602,0.775,0.657512,0.793478,0.793651,0.666451,4,fine_tuning,0.062042,0.228188,0.128529,0.113356,0.098535,running,0.092174,full_gpu,0.637125,moderado
0.492091,0.486842,0.113248,0.528279,0.382813,0.516598,0.576923,0.503983,liquid,0.795181,0.85,0.746365,0.771739,0.777778,0.689722,8,fine_tuning,0.249634,0.080537,0.122936,0.087967,0.055781,running,0.092174,temporal_sharing,0.611199,baixo
0.14051,0.136842,0.119658,0.22864,0.367187,0.340249,0.348901,0.486944,hybrid,0.457831,0.5625,0.295638,0.673913,0.52381,0.608274,1,inference,0.030777,0,0.075769,0.008123,0.018972,success,0.006957,mig,0.175926,moderado
0.297012,0.300877,0.431624,0.707581,0.492188,0.564315,0.601648,0.395102,hybrid,0.289157,0.4,0.450727,0.25,0.587302,0.355527,4,inference,0.030777,0,0.017607,0.009176,0.019675,running,0.2,full_gpu,0.435626,alto
0.753954,0.757895,0.25,0.358604,0.765625,0.834025,0.862637,0.591817,liquid,0.518072,0.625,0.814216,0.434783,0.857143,0.568843,16,inference,0.030777,0,0.026461,0.015314,0.032106,success,0.198261,full_gpu,0.964727,alto
0.022583,0.022807,0.115385,0.409146,0.109375,0.068465,0.07967,0.096685,hybrid,0.277108,0.2625,0.164782,0.23913,0.285714,0.188106,1,idle,0,0,0.000989,0.000532,0.000432,success,0,none,0.045767,baixo
0.903691,0.892982,0.104701,0.513839,0.375,0.520747,0.645604,0.474624,hybrid,0.915663,0.825,0.849758,0.98913,0.873016,0.83775,16,training,0.499756,0.919463,0.199841,0.276695,0.683693,success,0.216522,full_gpu,1,baixo
0.219596,0.219298,0.188034,0.340554,0.4375,0.414938,0.423077,0.363283,hybrid,0.650602,0.5875,0.429725,0.565217,0.603175,0.689076,4,inference,0.062042,0,0.059579,0.033089,0.018972,success,0.06,temporal_sharing,0.308995,baixo
0.011863,0.012281,0.047009,0.12515,0.257813,0.176349,0.17033,0.136914,air,0.048193,0.275,0.043619,0,0.047619,0.084034,1,idle,0,0,0.000044,0.000803,0.001081,success,0,mig,0.023986,baixo
0.281547,0.285965,0.136752,0.505415,0.4375,0.53527,0.582418,0.507131,hybrid,0.542169,0.7125,0.436187,0.663043,0.650794,0.627666,4,inference,0.249634,0,0.049735,0.018587,0.012702,success,0.068696,full_gpu,0.39321,baixo
0.195606,0.189474,0.15812,0.513839,0.273438,0.43361,0.505495,0.298171,hybrid,0.46988,0.7375,0.434572,0.521739,0.603175,0.444085,4,inference,0.124573,0,0.035582,0.024493,0.006973,success,0.032174,temporal_sharing,0.24127,moderado
0.609842,0.611404,0.356838,0.575211,0.609375,0.709544,0.752747,0.636078,liquid,0.445783,0.575,0.709208,0.391304,0.679474,0.504202,8,fine_tuning,0.124573,0.161074,0.112059,0.098186,0.296957,failed,0.608696,full_gpu,0.78836,alto
0.093058,0.091228,0.038462,0.326113,0.265625,0.327801,0.368132,0.195928,air,0.385542,0.575,0.252019,0.423913,0.460317,0.289593,1,inference,0.062042,0,0.040703,0.010204,0.01481,success,0.013043,mig,0.13254,moderado
0.405712,0.397368,0.245726,0.530686,0.375,0.427386,0.461538,0.436412,hybrid,0.807229,0.7,0.379645,0.76087,0.650794,0.700711,4,fine_tuning,0.374695,0.154362,0.092534,0.039249,0.061726,success,0.072174,full_gpu,0.484744,moderado
0.386819,0.384211,0.277778,0.269555,0.40625,0.558091,0.623626,0.483083,liquid,0.674699,0.65,0.416801,0.771739,0.650794,0.612153,8,inference,0.007328,0,0.062619,0.013787,0.003135,success,0.086957,temporal_sharing,0.489153,moderado
0.395606,0.398246,0.17735,0.269555,0.398438,0.414938,0.436813,0.387627,hybrid,0.626506,0.6125,0.483037,0.543478,0.650794,0.597931,8,inference,0.062042,0,0.034962,0.009883,0.018269,success,0.107826,mig,0.446737,baixo
0.270387,0.267544,0.100427,0.403129,0.453125,0.603734,0.667582,0.386791,hybrid,0.674699,0.7375,0.350565,0.652174,0.571429,0.535229,4,inference,0.124573,0,0.035523,0.045897,0.005783,success,0.070435,full_gpu,0.343827,moderado
0.221793,0.214035,0.267094,0.512635,0.320313,0.599585,0.708791,0.470149,hybrid,0.433735,0.7375,0.358643,0.597826,0.555556,0.530705,4,inference,0.124573,0,0.032999,0.04327,0.028971,success,0.044348,temporal_sharing,0.307143,moderado
0.738137,0.680702,0.260684,0.38452,0.726563,0.813278,0.848901,0.621324,hybrid,0.518072,0.625,0.806139,0.423913,0.857143,0.549451,16,training,0.249634,0.630872,0.486917,0.531985,0.626669,running,0.269565,temporal_sharing,0.929453,alto
0.254394,0.25,0.081197,0.131167,0.4375,0.485477,0.516484,0.383299,hybrid,0.445783,0.7,0.279483,0.586957,0.507937,0.507434,4,inference,0.007328,0,0.031081,0.014154,0.001513,success,0.393913,temporal_sharing,0.344974,moderado
0.70993,0.70614,0.194444,0.219013,0.5,0.684647,0.758242,0.606423,liquid,0.903614,0.9,0.927302,0.902174,0.825397,0.947641,16,training,0.249634,0.724832,0.219602,0.405549,0.570618,success,0.215652,full_gpu,0.932363,baixo
0.219332,0.218421,0.070513,0.146811,0.320313,0.446058,0.505495,0.353939,hybrid,0.626506,0.85,0.621971,0.728261,0.714286,0.802198,4,fine_tuning,0.374695,0.060403,0.132071,0.058482,0.049078,running,0.052174,mig,0.255644,moderado
0.47109,0.469298,0.111111,0.38452,0.4375,0.582988,0.645604,0.415413,hybrid,0.73494,0.775,0.646204,0.728261,0.793651,0.795087,8,fine_tuning,0.124573,0.100671,0.079783,0.10921,0.10194,success,0.116522,full_gpu,0.570635,baixo
0.321793,0.315789,0.254274,0.312876,0.570313,0.676349,0.722527,0.62516,air,0.590361,0.8,0.73021,0.619565,0.84127,0.617324,4,fine_tuning,0.249634,0.174497,0.071326,0.078798,0.125561,success,0.054783,full_gpu,0.559524,moderado
0.388401,0.391228,0.239316,0.382671,0.492188,0.585062,0.629121,0.449198,hybrid,0.373494,0.475,0.491115,0.336957,0.634921,0.426632,4,inference,0.124573,0,0.036792,0.028615,0.023999,running,0.252174,mig,0.541446,alto
0.614587,0.616667,0.113248,0.345367,0.570313,0.6639,0.706044,0.096538,liquid,0.807229,0.75,0.757674,0.717391,0.920635,0.703297,8,training,0.124573,0.624161,0.478062,0.873896,0.630615,running,0.09913,full_gpu,0.802998,moderado
0.613357,0.617544,0.217949,0.334537,0.648438,0.719917,0.752747,0.71619,hybrid,0.421687,0.55,0.701131,0.369565,0.679474,0.491273,8,inference,0.030777,0,0.013179,0.008664,0.026161,success,0.617391,mig,0.805996,alto
0.481547,0.680702,0.681624,0.647413,0.570313,0.657676,0.697802,0.567227,air,0.228916,0.3375,0.579968,0.217391,0.714286,0.387847,8,idle,0.00342,0,0.00093,0.000316,0.024539,aborted,0.443478,full_gpu,0.656085,alto
0.254042,0.250877,0.014957,0.256318,0.148438,0.288382,0.357143,0.391118,hybrid,0.566265,0.8,0.319871,0.891304,0.52381,0.769231,4,fine_tuning,0.249634,0.040268,0.021562,0.051894,0.050105,success,0.026087,full_gpu,0.305467,baixo
0.300879,0.300877,0.106838,0.353791,0.4375,0.680498,0.774725,0.511606,liquid,0.542169,0.825,0.295638,0.771739,0.555556,0.680672,4,inference,0.124573,0,0.087088,0.021581,0.007297,success,0.054783,temporal_sharing,0.382628,baixo
0.109227,0.114035,0.143162,0.601685,0.46875,0.53112,0.565934,0.312678,air,0.26506,0.15,0.266559,0.26087,0.365079,0.345184,4,idle,0.001466,0,0.002922,0.000555,0.024107,success,0.032174,mig,0.126631,moderado
0.223989,0.214912,0.132479,0.21059,0.390625,0.448133,0.483516,0.471821,hybrid,0.506024,0.475,0.547658,0.48913,0.666667,0.451196,4,inference,0.030777,0,0.076934,0.017984,0.014918,success,0.246957,temporal_sharing,0.373104,moderado
0.739895,0.742105,0.388889,0.611312,0.726563,0.813278,0.848901,0.714763,air,0.481928,0.6125,0.806139,0.413043,0.857143,0.568843,16,fine_tuning,0.187103,0.194631,0.147479,0.132972,0.367223,success,0.747826,temporal_sharing,0.938272,alto
0.465378,0.465789,0.209858,0.447653,0.453125,0.543568,0.587912,0.489918,hybrid,0.783133,0.8375,0.484653,0.771739,0.730159,0.861021,8,fine_tuning,0.124573,0.181208,0.15564,0.178141,0.158802,success,0.085217,temporal_sharing,0.551852,baixo
0.396573,0.401754,0.141026,0.286402,0.460938,0.553942,0.598901,0.551048,immersion,0.831325,0.9,0.547658,0.73913,0.714286,0.595992,8,fine_tuning,0.124573,0.04698,0.104488,0.161527,0.047024,success,0.089565,full_gpu,0.514109,baixo
0.807118,0.829825,0.066239,0.997593,0.195313,0.178423,0.195055,0.247516,air,0.662651,0.3625,0.177706,0.858696,0.444444,0.674208,1,inference,0.007328,0,0.023185,0.016548,0.010108,running,0,temporal_sharing,0.129365,baixo
0.130404,0.131579,0.044872,0.181709,0.195313,0.195021,0.217033,0.131651,hybrid,0.578313,0.625,0.095315,0.826087,0.349206,0.453782,1,inference,0.062042,0,0.025679,0.007635,0.443922,aborted,0,temporal_sharing,0.191623,baixo
0.067487,0.077193,0,0.068592,0.007813,0.076763,0.126374,0.137651,air,0.108434,0.2125,0.06462,0,0.031746,0.122818,4,idle,0.007328,0,0.000458,0.000884,0.002973,success,0,temporal_sharing,0.096649,baixo
0.392707,0.391228,0.134615,0.517449,0.328125,0.558091,0.651099,0.47664,liquid,0.710843,0.7125,0.6979,0.902174,0.793651,0.733678,4,fine_tuning,0.249634,0.134228,0.152806,0.047799,0.092319,success,0.058261,full_gpu,0.445238,baixo
0.778559,0.782456,0.410256,0.38452,0.765625,0.844398,0.876374,0.734435,liquid,0.506024,0.6125,0.830372,0.423913,0.873016,0.581771,16,fine_tuning,0.187103,0.208054,0.162237,0.148319,0.410464,aborted,0.773913,full_gpu,0.982363,alto
0.12232,0.124561,0.209858,0.018051,0.296875,0.109959,0.068681,0.278745,air,0.698795,0.65,0.274637,0.836957,0.492063,0.591467,2,inference,0.030777,0,0.018108,0.002537,0.00027,success,0.012174,mig,0.16067,baixo
0.481986,0.473684,0.096154,0.340554,0.226563,0.46888,0.568681,0.311941,liquid,0.73494,0.9375,0.852989,0.826087,0.857143,0.861021,8,training,0.374695,0.328859,0.420859,0.790077,0.3589,success,0.116522,full_gpu,0.577866,baixo
0.63348,0.636842,0.311966,0.427196,0.617188,0.742739,0.793956,0.655503,hybrid,0.759036,0.975,0.71567,0.804348,0.873016,0.918552,8,training,0.124573,0.463087,0.76564,0.780608,0.459327,success,0.123478,full_gpu,0.900882,moderado
0.262302,0.260526,0.16453,0.209386,0.21875,0.487552,0.57967,0.463608,hybrid,0.542169,0.6625,0.281099,0.771739,0.555556,0.672269,4,inference,0.249634,0,0.046488,0.046145,0.015188,success,0.073913,temporal_sharing,0.328219,baixo
0.170123,0.168421,0.042735,0.185319,0.117188,0.219917,0.277473,0.271024,air,0.638554,0.3625,0.366721,0.836957,0.539683,0.581125,4,inference,0.124573,0,0.024041,0.009782,0.012864,success,0.024348,temporal_sharing,0.209259,baixo
0.925308,0.923684,0.149573,0.412756,0.554688,0.628631,0.714286,0.689535,hybrid,0.951807,1,0.814216,0.967391,0.904762,0.913381,16,training,0.249634,0.771812,0.700955,0.661082,0.324739,success,0.202609,full_gpu,1,baixo
0.458875,0.461404,0.209858,0.23586,0.4375,0.475104,0.502747,0.415708,liquid,0.710843,0.8125,0.626817,0.793478,0.777778,0.838397,8,training,0.374695,0.295302,0.096533,0.202067,0.39787,success,0.112174,full_gpu,0.52716,baixo
0.218981,0.214035,0.200855,0.38452,0.296875,0.545643,0.645604,0.456378,hybrid,0.445783,0.575,0.378029,0.434783,0.571429,0.446671,4,inference,0.124573,0,0.045411,0.014838,0.018485,success,0.066087,mig,0.29418,moderado
0.438225,0.442105,0.297009,0.509025,0.320313,0.526971,0.612637,0.478755,hybrid,0.831325,0.8625,0.547658,0.641304,0.761905,0.70459,4,fine_tuning,0.062042,0.114094,0.192166,0.114781,0.120102,success,0.062609,mig,0.547354,moderado
0.087786,0.088596,0.094017,0.38452,0.195313,0.093361,0.082418,0.105046,air,0.204819,0.675,0.163166,0.597826,0.380952,0.477699,2,inference,0.030777,0,0.022624,0.005209,0.000541,success,0.007826,temporal_sharing,0.114109,baixo
0.226538,0.221053,0.311966,0.387485,0.65625,0.763485,0.758242,0.540523,hybrid,0.433735,0.65,0.318255,0.282609,0.507937,0.350356,4,inference,0.062042,0,0.08787,0.046703,0.016161,success,0.076522,full_gpu,0.360494,moderado
0.40167,0.399123,0.151709,0.151625,0.257813,0.516598,0.692308,0.42333,hybrid,0.626506,0.8625,0.644588,0.641304,0.761905,0.663219,8,fine_tuning,0.249634,0.060403,0.144114,0.024184,0.138371,success,0.114783,full_gpu,0.547178,moderado
0.443761,0.446491,0.185897,0.298436,0.53125,0.616183,0.656593,0.498377,liquid,0.301205,0.4125,0.555735,0.26087,0.698413,0.387847,8,idle,0.001466,0,0.001151,0.000387,0.027782,success,0.426087,temporal_sharing,0.611993,alto
0.242619,0.245614,0.168803,0.389892,0.507813,0.580913,0.618132,0.486944,air,0.433735,0.75,0.34895,0.565217,0.571429,0.632838,4,inference,0.062042,0,0.079635,0.033815,0.022377,success,0.051304,mig,0.309347,baixo
0.693761,0.687719,0.179487,0.38452,0.554688,0.653527,0.697802,0.535802,liquid,0.795181,0.7125,0.898223,0.684783,0.904762,0.756949,16,training,0.749878,0.503356,0.478032,0.775492,0.180315,success,0.212174,full_gpu,0.950265,moderado
0.35413,0.347368,0.220085,0.475331,0.226563,0.568465,0.700549,0.523655,liquid,0.759036,0.775,0.531502,0.782609,0.714286,0.679379,4,fine_tuning,0.249634,0.208054,0.142977,0.077615,0.095725,success,0.055652,temporal_sharing,0.461552,moderado
0.032074,0.031579,0.008547,0.200963,0.101563,0.082988,0.101648,0.11675,air,0.13253,0.075,0.016155,0.01087,0,0.046542,2,idle,0.007328,0,0.001269,0.000043,0.002649,success,0,none,0.037831,baixo
0.768014,0.766667,0.17735,0.466907,0.289062,0.481328,0.563187,0.536196,liquid,0.795181,0.9875,0.857835,0.782609,0.679474,0.843568,16,training,0.499756,0.362416,0.656267,0.783898,0.386466,success,0.216522,full_gpu,0.966138,moderado
0.355536,0.351754,0.106838,0.298436,0.492188,0.595436,0.642857,0.483033,hybrid,0.807229,0.8625,0.478191,0.771739,0.68254,0.810601,4,fine_tuning,0.249634,0.087248,0.135997,0.130096,0.064483,success,0.037391,temporal_sharing,0.404497,baixo
0.68717,0.681579,0.495726,0.791817,0.765625,0.823651,0.848901,0.773778,air,0.506024,0.625,0.749596,0.423913,0.857143,0.549451,8,fine_tuning,0.249634,0.234899,0.206511,0.184127,0.627263,aborted,0.686957,full_gpu,0.89418,alto
0.046397,0.046491,0.021368,0.188929,0.054687,0.087137,0.123626,0.052228,air,0.180723,0.1,0.009693,0.141304,0.063492,0.034906,2,idle,0,0,0.001254,0.000842,0.00173,running,0,temporal_sharing,0.06843,baixo
0.931459,0.935965,0.517094,0.827918,0.921875,0.958506,0.972527,0.93115,air,0.590361,0.7,0.951535,0.478261,0.968254,0.659341,16,training,0.499756,0.798658,0.70829,0.757069,0.756392,success,0.965217,mig,1,alto
0.16942,0.168421,0.173077,0.233454,0.375,0.475104,0.524725,0.374102,liquid,0.650602,0.55,0.300485,0.630435,0.539683,0.564318,4,inference,0.030777,0,0.068832,0.05105,0.005297,success,0.070435,temporal_sharing,0.225573,moderado
0.141388,0.145614,0.102564,0.33935,0.382813,0.574689,0.653846,0.484607,liquid,0.39759,0.6625,0.345719,0.478261,0.492063,0.442146,2,inference,0.015144,0,0.066677,0.049717,0.01908,success,0.013913,mig,0.198677,moderado
0.406327,0.410526,0.143162,0.069795,0.429688,0.589212,0.656593,0.9611,liquid,0.084337,0.7125,0.754443,0.054348,0.730159,0.887524,8,training,0.749878,0.402685,0.405289,0.556147,0.351927,success,0.070435,full_gpu,0.540388,baixo
0.800967,0.796491,0.405983,0.525872,0.5625,0.709544,0.769231,0.746287,hybrid,0.686747,0.825,0.812601,0.597826,0.857143,0.708468,16,training,0.499756,0.483221,0.372452,0.385526,0.199232,failed,0.233913,full_gpu,1,moderado
0.611951,0.607018,0.378205,0.638989,0.453125,0.740664,0.848901,0.624963,hybrid,0.506024,0.7125,0.699515,0.413043,0.777778,0.632838,8,fine_tuning,0.249634,0.040268,0.107071,0.096734,0.145343,success,0.151304,full_gpu,0.841005,moderado
0.56775,0.568421,0.17094,0.222623,0.507813,0.582988,0.620879,0.484017,hybrid,0.891566,0.9625,0.854604,0.98913,0.857143,0.878474,8,training,0.749878,0.563758,0.810151,0.290853,0.899789,failed,0.086957,full_gpu,0.668695,baixo
0.215554,0.210526,0.179487,0.480144,0.257813,0.36722,0.423077,0.486944,hybrid,0.46988,0.6125,0.462036,0.554348,0.603175,0.475113,2,inference,0.124573,0,0.087605,0.046683,0.022485,success,0.036522,temporal_sharing,0.291358,moderado
0.129789,0.132456,0.123932,0.391095,0.40625,0.551867,0.615385,0.486944,air,0.421687,0.5875,0.273021,0.586957,0.460317,0.478345,2,inference,0.124573,0,0.03328,0.032156,0.018702,success,0.028696,temporal_sharing,0.19418,moderado
0.422935,0.417544,0.061966,0.299639,0.429688,0.5,0.538462,0.383742,hybrid,0.903614,0.875,0.523425,0.793478,0.761905,0.670976,8,training,1,0.456376,0.611535,0.255665,0.196638,success,0.085217,full_gpu,0.57381,baixo
0.984183,0.985965,0.209858,0.353791,0.632813,0.549793,0.53022,0.774761,liquid,0.710843,0.6625,0.728595,0.576087,0.857143,0.738203,16,training,0.374695,0.442953,0.245532,0.850041,0.168585,success,0.20087,full_gpu,1,moderado
0.191916,0.185088,0.190171,0.255114,0.492188,0.539419,0.568681,0.416396,hybrid,0.46988,0.6375,0.352181,0.391304,0.679474,0.437621,2,inference,0.015144,0,0.05372,0.029223,0.00854,running,0.018261,full_gpu,0.34224,moderado
0.764499,0.768421,0.25,0.370638,0.765625,0.834025,0.862637,0.596735,liquid,0.53012,0.6375,0.822294,0.402174,0.873016,0.568843,16,inference,0.030777,0,0.026461,0.015314,0.033187,success,0.18087,mig,0.964727,alto
0.399297,0.396491,0.07265,0.062575,0.375,0.473029,0.521978,0.516573,hybrid,0.843373,0.925,0.628433,0.804348,0.825397,0.925016,8,training,0.374695,0.342282,0.267876,0.24409,0.168045,success,0.086087,full_gpu,0.521517,baixo
0.308348,0.30614,0.224359,0.476534,0.382813,0.599585,0.686813,0.456624,hybrid,0.710843,0.7625,0.444265,0.663043,0.666667,0.556561,4,fine_tuning,0.374695,0.067114,0.151936,0.062161,0.057889,success,0.063478,mig,0.429982,moderado
0.859139,0.862281,0.205128,0.440433,0.492188,0.622407,0.678571,0.486944,liquid,1,0.9,0.830372,0.934783,0.873016,0.760827,16,training,1,0.389262,0.696823,0.574853,0.57759,success,0.163478,full_gpu,1,baixo
0.505536,0.498246,0.064103,0.344164,0.390625,0.437759,0.46978,0.336825,liquid,0.795181,0.8375,0.600969,0.978261,0.730159,0.795087,8,training,0.499756,0.228188,0.206659,0.31943,0.491379,success,0.064348,full_gpu,0.648677,baixo
0.687083,0.685965,0.288462,0.523466,0.578125,0.605809,0.618132,0.671978,hybrid,0.759036,0.975,0.948304,0.728261,0.84127,0.800905,16,training,0.499756,0.510067,0.200667,0.641633,0.414788,aborted,0.170435,full_gpu,0.947266,moderado
0.25536,0.229825,0.181624,0.361011,0.382813,0.358921,0.368132,0.317399,air,0.662651,0.75,0.462036,0.695652,0.619048,0.711054,4,inference,0.124573,0,0.062398,0.020959,0.010054,success,0.053043,mig,0.328483,baixo
0.702197,0.697368,0.123932,0.290012,0.507813,0.649378,0.708791,0.618668,liquid,0.939759,1,0.851373,1,0.84127,0.942469,8,training,0.749878,0.315436,0.273041,0.753331,0.682504,success,0.137391,full_gpu,0.911552,baixo
0.442355,0.442982,0.25,0.462094,0.398438,0.516598,0.571429,0.47187,liquid,0.662651,0.6875,0.542811,0.706522,0.761905,0.707175,4,fine_tuning,0.062042,0.040268,0.154607,0.13648,0.045187,success,0.087826,full_gpu,0.573986,moderado
0.813445,0.816667,0.151709,0.466907,0.414063,0.574689,0.642857,0.594177,immersion,0.879518,0.9,0.885299,0.98913,0.84127,0.882353,16,training,0.749878,0.610738,0.437905,0.235552,0.490298,success,0.16087,full_gpu,0.925044,baixo
0.666344,0.660526,0.07265,0.22142,0.21875,0.493776,0.604396,0.490017,liquid,0.819277,0.8875,0.799677,0.934783,0.825397,0.879767,16,training,0.249634,0.342282,0.472055,0.475798,0.32809,success,0.109565,full_gpu,0.854409,baixo
0.321968,0.321053,0.126068,0.250301,0.21875,0.344398,0.406593,0.21737,hybrid,0.457831,0.8875,0.625202,0.858696,0.746032,0.666451,4,fine_tuning,0.062042,0.087248,0.065807,0.033495,0.067348,success,0.061739,temporal_sharing,0.425485,baixo
