active_power_w,energy_consumption_kwh,water_usage_effectiveness,carbon_intensity_gco2_kwh,inlet_temperature_c,exhaust_temperature_c,delta_t_c,fan_speed_rpm,cooling_method,cpu_utilization_percent,memory_utilization_percent,gpu_power_w,gpu_utilization_percent,gpu_temperature_c,gpu_core_frequency_mhz,num_gpus,ai_workload_type,batch_size,num_epochs,model_parameter_size_million,training_samples,job_duration_hours,job_status,rack_power_density_kw,gpu_sharing_mode,power_cap_w,manufacturer_sku_id,rack_label_color,rack_inventory_zone,environmental_waste_risk_level
4911,4.96,0.52,236,21.9,53.4,31.5,11527,liquid,76,78,372,73,78,1882,8,training,256,90,34742,81777039,75.95,success,10.8,full_gpu,6313,sku_b,green,zone_a,baixo
6460,6.49,2.7,705,26.0,57.5,31.5,15800,hybrid,24,39,415,23,78,1280,8,inference,16,1,240,140000,2.3,aborted,62.0,mig,8200,sku_e,yellow,zone_a,alto
2973,2.99,1.34,254,24.0,49.3,25.3,10374,air,34,54,314,49,65,1221,2,inference,512,1,3486,3982591,0.68,success,9.3,temporal_sharing,3701,sku_e,white,zone_c,moderado
10334,10.26,2.17,396,26.5,54.3,27.8,15017,hybrid,72,86,632,69,92,1914,16,training,2048,46,23389,36576129,85.25,success,31.1,full_gpu,12000,sku_c,blue,zone_d,moderado
5200,5.23,1.95,540,25.0,55.0,30.0,11600,hybrid,24,40,370,21,75,1180,4,idle,8,1,60,26000,4.0,success,38.0,full_gpu,7000,sku_e,blue,zone_c,alto
11800,11.72,0.93,472,23.4,53.0,29.6,13072,hybrid,81,87,649,87,94,1911,16,training,768,40,60110,46640396,108.96,success,29.0,full_gpu,12000,sku_a,red,zone_c,baixo
7614,7.65,1.29,385,22.6,49.5,26.9,11168,liquid,76,71,483,65,83,1764,8,fine_tuning,512,24,10430,13115862,33.67,success,20.7,full_gpu,9584,sku_c,green,zone_a,moderado
4570,4.6,1.7,520,24.5,52.0,27.5,10400,hybrid,40,56,350,42,71,1300,4,inference,256,1,3800,3500000,4.2,success,31.0,temporal_sharing,6200,sku_b,green,zone_d,alto
6300,6.35,1.18,310,25.5,58.0,32.5,12500,liquid,27,45,430,22,78,1210,8,idle,8,1,110,52000,7.2,failed,60.0,mig,8500,sku_b,yellow,zone_c,alto
2380,2.34,0.72,100,21.8,41.7,19.9,6271,liquid,30,56,250,55,61,1589,4,inference,256,1,1161,771850,1.14,success,7.5,full_gpu,2673,sku_c,yellow,zone_b,baixo
10480,10.54,2.65,720,29.5,71.0,41.5,20100,air,52,67,625,45,92,1600,16,training,768,110,45000,70000000,135.0,aborted,112.0,full_gpu,12000,sku_d,white,zone_b,alto
5330,5.36,1.7,550,24.5,55.5,31.0,14100,hybrid,22,42,370,18,74,1180,4,idle,4,1,90,40000,5.1,running,39.0,temporal_sharing,7000,sku_b,blue,zone_a,alto
4309,4.27,1.11,430,23.4,46.9,23.5,8930,hybrid,48,79,370,61,74,1497,4,fine_tuning,512,16,6199,3557393,20.33,success,9.4,full_gpu,4904,sku_b,blue,zone_d,moderado
1105,1.11,0.53,67,18.9,25.9,7.0,2778,air,19,22,81,6,36,939,2,idle,2,1,86,69424,0.38,success,5.0,none,1430,sku_b,yellow,zone_a,baixo
3197,3.17,0.95,456,24.7,48.2,23.5,10405,air,53,58,287,49,64,1321,2,inference,16,1,2945,1865954,1.98,success,10.6,temporal_sharing,4432,sku_b,green,zone_a,moderado
5704,5.73,1.23,356,22.5,50.3,27.8,13729,hybrid,69,70,480,72,82,1518,4,fine_tuning,512,14,14266,8423899,16.43,success,10.5,temporal_sharing,7427,sku_a,blue,zone_a,baixo
3084,3.13,0.91,333,22.5,50.5,28.0,12358,hybrid,51,85,330,87,75,1855,2,fine_tuning,128,7,3565,7181652,11.61,success,5.8,full_gpu,4220,sku_a,red,zone_d,baixo
5685,5.71,0.9,486,24.9,54.5,29.6,13477,air,62,77,343,77,79,1735,8,fine_tuning,512,10,10171,5118840,22.27,success,18.8,temporal_sharing,7581,sku_a,red,zone_d,baixo
5705,5.79,1.2,341,22.5,50.0,27.5,12360,hybrid,64,65,460,68,82,1684,4,fine_tuning,384,19,10554,10143794,17.42,success,13.2,full_gpu,7158,sku_e,red,zone_a,baixo
6622,6.56,1.17,318,25.5,51.8,26.3,12740,air,56,79,463,66,80,1591,8,fine_tuning,512,25,12997,13950953,18.56,success,21.1,full_gpu,8399,sku_c,yellow,zone_a,moderado
5040,5.09,1.42,370,24.5,54.0,29.5,10900,hybrid,35,50,355,33,72,1260,4,inference,256,1,2500,2800000,4.5,running,34.0,temporal_sharing,6800,sku_e,yellow,zone_b,alto
6900,6.96,2.7,750,26.0,59.0,33.0,15850,liquid,24,40,450,21,79,1255,8,idle,4,1,70,34000,5.5,aborted,63.0,full_gpu,8800,sku_b,white,zone_a,alto
7732,7.73,1.75,593,25.5,56.9,31.4,16287,immersion,74,82,469,77,85,1648,8,training,1024,30,11150,94896767,39.63,running,16.4,full_gpu,10913,sku_b,blue,zone_a,moderado
6060,6.09,2.25,600,25.5,57.5,32.0,13200,air,23,39,410,22,77,1200,8,idle,8,1,70,34000,4.6,aborted,56.0,temporal_sharing,8100,sku_e,blue,zone_c,alto
7789,7.81,0.9,383,24.9,55.8,30.9,13919,liquid,83,86,454,68,82,1727,8,training,256,55,31312,89852598,69.53,success,19.7,full_gpu,9189,sku_a,blue,zone_d,moderado
6834,6.77,1.69,540,24.1,55.3,31.2,12831,hybrid,51,81,319,61,76,1598,8,fine_tuning,512,17,8609,6561496,25.75,success,19.1,temporal_sharing,8918,sku_e,yellow,zone_a,moderado
4370,4.41,1.95,580,24.5,54.0,29.5,10500,air,36,50,330,38,70,1240,4,inference,128,1,1300,1000000,4.4,running,32.0,mig,6200,sku_d,red,zone_d,alto
10550,10.61,1.42,360,30.0,70.0,40.0,17700,air,58,72,610,52,92,1660,16,training,1024,85,31000,57000000,82.0,success,112.0,full_gpu,12000,sku_d,red,zone_d,alto
7930,7.89,1.85,500,26.5,61.0,34.5,14200,hybrid,40,57,500,38,83,1380,8,fine_tuning,256,24,7800,9200000,53.0,success,76.0,temporal_sharing,10000,sku_c,red,zone_b,alto
10900,10.95,2.9,800,30.5,72.0,41.5,21000,air,47,65,620,44,93,1620,16,fine_tuning,768,45,36000,44000000,96.0,aborted,114.0,full_gpu,12000,sku_a,red,zone_d,alto
7132,7.19,1.37,371,24.5,48.3,23.8,11982,liquid,72,71,425,70,79,1791,8,fine_tuning,256,8,11219,4291817,28.18,success,19.4,full_gpu,9654,sku_c,blue,zone_a,moderado
5049,5.08,0.77,472,23.9,56.3,32.4,12168,liquid,64,66,371,86,80,1681,4,fine_tuning,384,26,7641,4340862,25.61,success,14.6,full_gpu,5672,sku_e,red,zone_c,baixo
1264,1.26,0.32,159,21.2,32.3,11.1,3878,air,17,28,123,11,39,767,4,idle,2,1,23,57896,0.41,success,5.0,mig,1516,sku_c,white,zone_b,baixo
3224,3.2,0.89,99,22.5,42.8,20.3,8733,air,72,67,442,68,81,1769,2,fine_tuning,192,9,5206,3890777,10.13,success,6.3,mig,4293,sku_a,yellow,zone_b,baixo
7270,7.31,1.4,360,26.0,60.0,34.0,12900,liquid,35,54,470,33,81,1360,8,inference,128,1,600,600000,4.3,success,72.0,mig,9500,sku_b,red,zone_b,alto
3905,3.91,0.99,302,24.2,51.0,26.8,13031,liquid,45,82,225,65,65,1649,8,inference,256,1,2391,2336994,4.09,success,11.6,full_gpu,4567,sku_d,yellow,zone_c,baixo
777,0.77,0.5,139,20.9,34.3,13.4,2046,air,19,20,58,13,32,716,1,idle,2,1,30,63623,0.45,success,5.0,mig,993,sku_d,red,zone_a,baixo
1863,1.87,0.58,181,19.8,34.1,14.3,3685,air,42,41,173,56,56,1546,4,inference,128,1,395,2496722,0.3,success,9.5,temporal_sharing,2114,sku_d,green,zone_a,baixo
3464,3.46,1.34,479,23.4,52.6,29.2,11155,liquid,51,75,295,58,73,1511,4,inference,256,1,5410,1605461,4.71,success,14.7,mig,3946,sku_b,white,zone_b,moderado
1950,2.03,1.46,259,24.1,52.3,28.2,8193,air,11,46,192,10,48,1005,4,idle,2,1,37,47672,6.01,running,10.1,none,3032,sku_a,yellow,zone_b,moderado
3638,3.62,1.56,501,25.6,54.4,28.8,12071,hybrid,52,60,327,45,67,1484,2,inference,256,1,1580,3093464,1.85,success,8.4,mig,4563,sku_a,red,zone_c,moderado
1518,1.5,0.5,224,20.0,35.9,15.9,4693,air,49,71,107,49,53,1075,4,inference,32,1,1200,589258,1.33,success,9.1,mig,1824,sku_a,blue,zone_c,baixo
1837,1.85,0.74,156,22.1,35.5,13.4,6375,air,32,57,219,56,62,1370,4,inference,16,1,321,928432,1.02,success,8.8,mig,2345,sku_b,green,zone_a,baixo
3414,3.38,0.84,306,20.5,41.3,20.8,9432,hybrid,65,60,469,84,86,1837,4,fine_tuning,256,4,5101,2640096,4.95,success,10.7,full_gpu,4156,sku_c,blue,zone_a,baixo
3847,3.78,1.57,335,23.2,49.0,25.8,9648,hybrid,54,72,367,68,76,1487,4,fine_tuning,512,32,2465,15691615,30.48,success,12.3,temporal_sharing,4568,sku_b,red,zone_b,moderado
11800,11.79,1.24,361,25.0,55.3,30.3,15101,liquid,87,83,572,83,88,1730,16,training,1024,126,18410,36552611,110.08,success,27.7,full_gpu,12000,sku_e,yellow,zone_c,baixo
2886,2.91,0.82,259,23.0,44.3,21.3,8778,liquid,47,61,290,49,64,1278,2,inference,64,1,3719,812122,2.65,success,8.2,temporal_sharing,3703,sku_c,yellow,zone_a,moderado
4980,5.02,1.35,360,24.5,54.5,30.0,11000,hybrid,37,54,355,34,72,1260,4,inference,256,1,2500,2700000,4.3,success,34.0,temporal_sharing,6600,sku_a,red,zone_c,alto
5757,5.68,1.45,205,23.7,51.8,28.1,11486,hybrid,75,66,396,75,79,1754,4,fine_tuning,768,23,5999,11759776,20.1,success,12.5,full_gpu,6471,sku_e,red,zone_a,moderado
7120,7.17,0.7,348,22.2,56.7,34.5,11459,liquid,72,88,475,90,82,1721,16,training,1536,67,54498,60195778,62.6,success,24.7,full_gpu,8603,sku_c,green,zone_c,baixo
8120,8.08,2.4,690,28.5,67.0,38.5,19100,hybrid,44,63,515,35,84,1580,8,inference,32,1,450,240000,3.8,failed,79.0,full_gpu,10200,sku_a,green,zone_b,alto
7830,7.81,2.19,578,26.6,57.7,31.1,15891,hybrid,50,87,525,50,87,1802,8,training,1024,112,19668,50035148,61.46,success,22.0,full_gpu,9438,sku_c,red,zone_d,moderado
6759,6.75,1.5,433,22.1,52.0,29.9,12934,hybrid,49,63,481,47,83,1675,8,fine_tuning,384,27,7522,7481548,26.12,running,20.8,full_gpu,8916,sku_e,red,zone_d,moderado
9600,9.67,2.4,660,28.5,67.0,38.5,17200,air,49,65,570,43,88,1520,16,fine_tuning,512,40,16000,21000000,88.0,running,98.0,full_gpu,12000,sku_a,white,zone_d,alto
685,0.68,0.61,63,21.9,28.8,6.9,3422,hybrid,15,26,61,12,36,693,1,idle,4,1,101,45029,0.75,success,5.0,temporal_sharing,914,sku_d,yellow,zone_a,baixo
11250,11.31,1.9,465,30.0,70.5,40.5,18400,air,40,62,635,29,92,1480,16,inference,128,1,4000,2100000,6.6,running,118.0,full_gpu,12000,sku_d,green,zone_a,alto
4841,4.8,1.18,498,21.8,44.9,23.1,9081,hybrid,63,75,325,69,75,1584,4,fine_tuning,512,30,7805,3005784,27.7,success,10.5,full_gpu,6278,sku_b,white,zone_b,moderado
5156,5.21,1.32,333,24.9,57.4,32.5,13408,hybrid,61,65,419,61,81,1684,4,fine_tuning,384,21,5878,15279065,30.4,running,13.7,mig,6369,sku_c,green,zone_b,moderado
4618,4.64,1.42,398,23.0,44.3,21.3,9114,hybrid,52,81,333,71,73,1592,4,fine_tuning,512,29,12248,10873812,17.85,success,9.6,mig,5380,sku_b,white,zone_c,moderado
6885,6.82,1.22,401,22.3,52.3,30.0,12049,immersion,73,84,473,78,84,2034,8,training,1536,103,52967,58207732,65.91,success,17.3,full_gpu,8979,sku_e,white,zone_a,baixo
8060,8.12,1.9,510,27.0,62.0,35.0,14000,liquid,43,60,505,39,84,1425,8,inference,128,1,1400,1300000,5.3,running,80.0,mig,10400,sku_c,green,zone_b,alto
4476,4.51,1.22,364,23.7,52.7,29.0,13147,liquid,60,82,386,82,77,1561,4,fine_tuning,768,24,6131,12804438,10.64,success,11.2,full_gpu,6112,sku_a,green,zone_b,baixo
4565,4.49,1.02,408,23.7,46.0,22.3,9453,hybrid,72,57,370,62,76,1474,4,fine_tuning,512,29,4177,9500567,34.04,success,10.1,full_gpu,6215,sku_a,white,zone_b,moderado
4056,4.11,1.08,444,22.9,44.2,21.3,10255,hybrid,45,60,321,54,72,1542,8,inference,512,1,1870,915567,1.63,success,15.5,mig,4963,sku_b,white,zone_a,baixo
1069,1.08,0.63,117,18.2,30.7,12.5,2976,air,11,21,63,10,32,980,2,idle,2,1,60,64679,0.26,success,5.0,mig,1298,sku_b,green,zone_c,baixo
9100,9.05,2.8,715,28.5,66.0,37.5,19400,air,32,51,520,31,87,1440,8,fine_tuning,256,18,6800,9500000,42.0,failed,90.0,mig,11100,sku_e,green,zone_c,alto
3307,3.34,1.22,360,24.0,53.2,29.2,9857,hybrid,64,85,479,71,82,1946,4,fine_tuning,256,28,3025,9481087,10.22,success,11.9,temporal_sharing,3812,sku_c,blue,zone_c,baixo
10073,10.12,2.28,311,25.4,55.0,29.6,16622,hybrid,64,79,572,62,86,1861,16,training,2048,27,22184,77359347,62.14,failed,29.8,full_gpu,12000,sku_e,white,zone_c,moderado
4506,4.55,0.96,335,22.4,46.7,24.3,8427,liquid,55,73,293,74,68,1548,4,inference,128,1,5341,2137413,1.92,success,11.4,full_gpu,5409,sku_c,yellow,zone_d,baixo
2764,2.73,0.82,286,21.6,39.4,17.8,6540,air,75,59,336,69,77,1493,2,fine_tuning,128,3,3292,5846013,4.54,success,7.5,full_gpu,3579,sku_a,yellow,zone_d,baixo
5637,5.59,0.53,154,23.5,48.6,25.1,7898,liquid,79,87,390,85,75,1683,8,training,512,89,49444,65945690,50.21,success,11.9,full_gpu,7232,sku_e,red,zone_d,baixo
5751,5.78,0.96,184,23.8,53.6,29.8,10268,hybrid,73,62,416,72,77,1665,8,inference,512,1,2450,4195870,3.53,success,15.4,temporal_sharing,6435,sku_a,yellow,zone_d,moderado
4293,4.23,0.72,263,23.2,47.5,24.3,10974,hybrid,53,80,323,71,73,1666,4,fine_tuning,512,30,1592,7422646,26.47,success,11.1,full_gpu,5362,sku_a,white,zone_d,moderado
7034,6.98,0.79,355,21.2,45.9,24.7,11333,hybrid,81,66,457,78,82,1753,8,training,512,71,20754,20908521,82.36,success,17.9,full_gpu,8588,sku_c,yellow,zone_c,moderado
9207,9.19,1.11,201,22.1,53.4,31.3,14996,hybrid,73,86,582,77,89,1899,16,training,512,52,28685,84793300,100.07,success,26.2,full_gpu,11680,sku_d,green,zone_d,moderado
2469,2.46,0.61,200,21.9,39.0,17.1,5030,liquid,37,66,284,46,63,1504,2,inference,256,1,1400,1610524,2.29,success,7.8,temporal_sharing,3138,sku_b,yellow,zone_b,baixo
8932,8.94,1.41,295,24.9,52.3,27.4,12526,liquid,64,77,582,72,86,1720,16,training,256,98,42627,86698869,23.97,success,30.3,full_gpu,12000,sku_c,white,zone_d,moderado
7857,7.8,0.78,182,23.8,50.6,26.8,13998,liquid,84,78,493,79,83,1804,8,training,1024,103,15160,90556041,111.04,success,19.7,full_gpu,9662,sku_a,green,zone_c,moderado
2907,2.92,0.73,256,23.3,48.1,24.8,5630,hybrid,46,72,445,79,81,1417,2,fine_tuning,512,11,6601,3493897,8.54,success,6.4,temporal_sharing,3998,sku_c,blue,zone_d,baixo
2477,2.43,1.37,477,24.2,51.1,26.9,10467,hybrid,47,64,294,46,67,1283,2,inference,16,1,5564,1836643,0.95,success,8.0,full_gpu,3263,sku_a,red,zone_a,moderado
8892,8.95,1.92,600,23.5,60.4,36.9,17442,hybrid,62,90,554,54,89,1810,16,training,768,112,53275,82037300,34.18,failed,24.3,full_gpu,12000,sku_a,green,zone_d,moderado
10500,10.56,2.45,680,29.0,70.0,41.0,19800,air,42,60,620,33,91,1500,16,training,1024,110,42000,68000000,138.0,aborted,110.0,mig,12000,sku_e,red,zone_c,alto
8616,8.68,2.08,572,26.7,62.0,35.3,16268,hybrid,53,82,521,48,86,1709,16,training,768,39,25551,94492728,70.28,success,30.7,full_gpu,11091,sku_b,yellow,zone_a,moderado
4285,4.33,0.84,439,24.5,50.2,25.7,9676,liquid,54,58,352,54,74,1442,4,inference,64,1,4480,4015134,5.43,success,10.8,temporal_sharing,4935,sku_e,white,zone_d,moderado
1074,1.08,0.49,177,18.6,28.7,10.1,3337,air,22,12,71,14,34,948,2,idle,4,1,39,67619,0.31,success,5.0,none,1459,sku_c,yellow,zone_b,baixo
5860,5.89,2.4,680,25.5,59.0,33.5,17100,air,19,35,400,17,76,1140,4,idle,8,1,40,18000,3.3,success,44.0,mig,7600,sku_c,yellow,zone_b,alto
8685,8.81,1.03,305,24.7,53.6,28.9,12875,hybrid,84,90,594,93,92,1812,16,training,2048,42,59524,86970723,121.49,success,22.8,full_gpu,10188,sku_a,blue,zone_b,baixo
4259,4.26,1.46,362,23.7,52.9,29.2,10965,liquid,44,63,321,48,69,1450,4,inference,64,1,4841,3976445,5.33,running,12.3,mig,4991,sku_a,red,zone_b,moderado
6593,6.56,0.83,265,22.9,50.8,27.9,9805,liquid,69,74,486,83,84,1909,8,training,1024,68,22691,82752529,31.79,success,13.8,full_gpu,8792,sku_d,yellow,zone_b,baixo
3932,3.96,0.48,227,21.3,36.3,15.0,4835,hybrid,29,53,150,53,56,1271,4,inference,128,1,1796,1681391,1.89,success,10.4,mig,4766,sku_b,green,zone_c,baixo
1363,1.36,0.29,237,21.8,32.6,10.8,2845,air,20,26,60,15,33,837,1,idle,16,1,112,14529,0.12,success,5.0,mig,1710,sku_b,green,zone_c,baixo
4332,4.37,0.89,468,23.3,53.4,30.1,12872,hybrid,64,76,482,84,84,1721,4,fine_tuning,768,16,14443,10963543,22.88,success,9.8,temporal_sharing,5138,sku_a,yellow,zone_a,baixo
4490,4.54,1.2,225,23.2,49.7,26.5,8491,hybrid,61,78,251,69,65,1710,4,inference,128,1,1604,2161316,1.56,success,10.5,full_gpu,5880,sku_a,green,zone_c,baixo
2208,2.14,1.07,480,22.1,49.0,26.9,7536,hybrid,35,59,187,53,60,1286,2,inference,256,1,5184,964258,4.67,success,7.0,temporal_sharing,3020,sku_a,red,zone_d,moderado
8182,8.23,0.93,468,24.8,51.3,26.5,11871,immersion,78,82,648,90,92,2013,16,training,768,100,64823,28027248,37.21,success,28.7,full_gpu,10356,sku_e,green,zone_d,baixo
6811,6.72,0.66,235,25.0,56.2,31.2,10102,liquid,75,91,514,88,85,1880,8,training,1536,121,17647,89607519,65.33,success,15.3,full_gpu,8035,sku_b,yellow,zone_b,baixo
4820,4.77,1.3,350,24.0,53.5,29.5,10600,hybrid,35,51,350,34,72,1260,4,inference,128,1,2400,2500000,4.3,failed,34.0,full_gpu,6600,sku_a,green,zone_b,alto
10980,10.91,2.8,760,30.0,72.0,42.0,20800,air,55,70,640,48,94,1650,16,training,1024,130,52000,82000000,150.0,failed,117.0,full_gpu,12000,sku_d,white,zone_b,alto
7243,7.14,0.8,367,25.0,57.2,32.2,14405,hybrid,73,84,635,80,92,1980,8,training,768,63,39959,81332517,88.43,success,16.7,full_gpu,8728,sku_b,green,zone_a,baixo
10150,10.08,1.25,335,28.5,67.0,38.5,15800,air,50,64,595,46,90,1530,16,inference,256,1,2800,2400000,7.0,success,106.0,mig,12000,sku_b,green,zone_b,alto
7338,7.28,1.8,537,25.4,52.9,27.5,14771,liquid,71,75,351,70,78,1819,8,fine_tuning,384,7,7934,14924856,11.76,success,18.0,full_gpu,9329,sku_b,green,zone_b,moderado
5912,5.87,0.92,449,23.9,56.1,32.2,12671,immersion,79,85,511,74,85,1568,8,fine_tuning,256,9,11189,2879381,24.14,success,14.7,full_gpu,7447,sku_c,green,zone_d,baixo
1999,2.01,0.55,165,21.6,39.9,18.3,4564,liquid,54,46,234,66,64,1518,1,inference,64,1,1557,1478711,2.05,success,5.0,mig,2419,sku_d,red,zone_a,baixo
3418,3.43,0.94,252,23.2,55.0,31.8,10485,hybrid,39,59,332,54,68,1359,4,inference,512,1,4327,4979147,1.65,success,15.4,mig,4731,sku_d,white,zone_a,moderado
8120,8.17,1.95,520,27.0,62.5,35.5,14500,air,42,59,510,38,84,1390,8,inference,128,1,1400,1300000,5.6,failed,82.0,temporal_sharing,10400,sku_c,red,zone_a,alto
9735,9.68,2.33,583,25.4,60.1,34.7,14650,hybrid,56,68,520,53,82,1715,16,training,512,120,55839,92527139,57.8,success,24.6,full_gpu,12000,sku_e,red,zone_a,moderado
9350,9.41,1.76,430,27.0,64.5,37.5,15100,liquid,37,54,560,39,86,1515,16,fine_tuning,256,26,7600,8600000,55.0,running,92.0,full_gpu,11500,sku_a,white,zone_c,alto
8740,8.8,1.8,475,27.5,64.0,36.5,15600,hybrid,43,60,530,39,85,1430,16,fine_tuning,512,32,11000,16000000,77.0,aborted,88.0,mig,11000,sku_c,blue,zone_b,alto
7210,7.16,1.85,500,26.0,60.0,34.0,14100,liquid,40,57,475,36,81,1350,8,inference,128,1,1200,1100000,5.2,running,72.0,mig,9400,sku_c,white,zone_a,alto
1133,1.15,0.5,88,18.4,30.0,11.6,2455,hybrid,5,17,60,11,36,961,4,idle,1,1,39,54965,0.46,success,5.0,temporal_sharing,1399,sku_e,white,zone_b,baixo
2459,2.5,0.58,188,21.9,39.5,17.6,6510,liquid,39,70,396,48,69,1528,1,inference,128,1,5029,4363292,2.88,success,6.5,mig,2781,sku_e,red,zone_d,moderado
9520,9.46,1.5,380,28.0,66.0,38.0,14200,liquid,48,63,565,43,87,1500,16,training,512,95,31000,49000000,116.0,success,95.0,full_gpu,12000,sku_b,white,zone_c,alto
